Make,Model,Year,City MPG (FT1),Highway MPG (FT1),Combined MPG (FT1)
Nissan,Altima,2010,23,32,27
Nissan,Altima,2010,18,27,21
Nissan,Altima Coupe,2010,23,32,26
Nissan,Altima Coupe,2010,20,27,23
Nissan,Altima Coupe,2010,23,31,26
Nissan,Altima Coupe,2010,18,27,21
Nissan,Altima Hybrid,2010,35,33,34
Nissan,Armada 2WD,2010,12,18,14
Nissan,Armada 2WD FFV,2010,12,18,15
Nissan,Armada 4WD,2010,12,18,14
Nissan,Armada 4WD FFV,2010,12,18,14
Nissan,Cube,2010,27,31,29
Nissan,Cube,2010,25,30,27
Nissan,Frontier 2WD,2010,17,22,19
Nissan,Frontier 2WD,2010,15,20,17
Nissan,Frontier 2WD,2010,19,23,21
Nissan,Frontier 2WD,2010,16,20,17
Nissan,Frontier 4WD,2010,14,19,16
Nissan,Frontier 4WD,2010,15,19,17
Nissan,GT-R,2010,15,21,17
Nissan,Maxima,2010,19,26,22
Nissan,Murano AWD,2010,18,23,20
Nissan,Murano FWD,2010,18,23,20
Nissan,Pathfinder 2WD,2010,15,22,17
Nissan,Pathfinder 4WD,2010,13,18,14
Nissan,Pathfinder 4WD,2010,14,20,16
Nissan,Pathfinder FE 2WD,2010,15,22,18
Nissan,Rogue AWD,2010,21,26,23
Nissan,Rogue FWD,2010,22,27,24
Nissan,Sentra,2010,24,30,26
Nissan,Sentra,2010,26,34,29
Nissan,Sentra,2010,24,31,27
Nissan,Sentra,2010,21,28,24
Nissan,Titan 2WD,2010,13,18,15
Nissan,Titan 2WD FFV,2010,13,18,15
Nissan,Titan 4WD,2010,12,17,14
Nissan,Titan 4WD FFV,2010,12,17,14
Nissan,Versa,2010,28,34,30
Nissan,Versa,2010,26,33,28
Nissan,Versa,2010,24,32,27
Nissan,Versa,2010,26,34,29
Nissan,Versa,2010,26,31,28
Nissan,Xterra 2WD,2010,15,21,17
Nissan,Xterra 2WD,2010,16,20,18
Nissan,Xterra 4WD,2010,15,20,17
Nissan,Xterra 4WD,2010,16,20,17
Pontiac,G3 (3-Door),2010,25,34,28
Pontiac,G3 (3-Door),2010,27,35,30
Pontiac,G3 (5-Door),2010,25,34,28
Pontiac,G3 (5-Door),2010,27,35,30
Pontiac,G5,2010,24,33,27
Pontiac,G5,2010,25,35,29
Pontiac,G5 GT,2010,23,32,26
Pontiac,G5 GT,2010,25,35,29
Pontiac,G5 XFE,2010,25,37,30
Pontiac,G6,2010,15,22,18
Pontiac,G6,2010,22,33,26
Pontiac,G6,2010,17,26,20
Pontiac,G6,2010,22,30,25
Pontiac,G6,2010,18,29,22
Pontiac,G6 FFV,2010,22,33,26
Pontiac,G6 FFV,2010,22,30,25
Pontiac,G6 FFV,2010,19,29,23
Pontiac,Solstice,2010,19,27,22
Pontiac,Solstice,2010,19,24,21
Pontiac,Solstice,2010,19,29,23
Pontiac,Solstice,2010,19,26,22
Pontiac,Vibe,2010,20,26,22
Pontiac,Vibe,2010,21,29,24
Pontiac,Vibe,2010,26,31,28
Pontiac,Vibe,2010,26,32,28
Pontiac,Vibe,2010,21,28,24
Porsche,911 Carrera,2010,19,27,22
Porsche,911 Carrera,2010,18,25,21
Porsche,911 Carrera 4,2010,18,26,21
Porsche,911 Carrera 4,2010,18,25,21
Porsche,911 Carrera 4 Cabriolet,2010,18,26,21
Porsche,911 Carrera 4 Cabriolet,2010,18,25,21
Porsche,911 Carrera 4 Targa,2010,18,26,21
Porsche,911 Carrera 4 Targa,2010,18,25,21
Porsche,911 Carrera 4S,2010,18,26,21
Porsche,911 Carrera 4S,2010,18,25,20
Porsche,911 Carrera 4S Cabriolet,2010,18,27,21
Porsche,911 Carrera 4S Cabriolet,2010,18,25,20
Porsche,911 Carrera 4S Targa,2010,18,27,21
Porsche,911 Carrera 4S Targa,2010,18,25,20
Porsche,911 Carrera Cabriolet,2010,19,27,22
Porsche,911 Carrera Cabriolet,2010,18,25,21
Porsche,911 Carrera S,2010,19,26,22
Porsche,911 Carrera S,2010,18,25,21
Porsche,911 Carrera S Cabriolet,2010,19,26,22
Porsche,911 Carrera S Cabriolet,2010,18,25,21
Porsche,911 GT3,2010,14,21,16
Porsche,911 GT3 RS,2010,14,20,16
Porsche,911 Turbo Cabriolet,2010,16,24,19
Porsche,911 Turbo Cabriolet,2010,16,24,19
Porsche,911 Turbo Coupe,2010,17,25,19
Porsche,911 Turbo Coupe,2010,16,24,19
Porsche,911 Turbo S Cabriolet,2010,16,24,19
Porsche,911 Turbo S Coupe,2010,17,25,19
Porsche,Boxster,2010,20,29,24
Porsche,Boxster,2010,19,27,22
Porsche,Boxster S,2010,20,29,23
Porsche,Boxster S,2010,19,26,22
Porsche,Cayenne,2010,14,20,16
Porsche,Cayenne,2010,14,20,16
Porsche,Cayenne GTS,2010,13,18,15
Porsche,Cayenne GTS,2010,11,17,13
Porsche,Cayenne S,2010,13,19,15
Porsche,Cayenne TransSiberia,2010,11,17,13
Porsche,Cayenne Turbo,2010,12,19,14
Porsche,Cayenne Turbo Kit,2010,12,19,14
Porsche,Cayenne Turbo S,2010,12,19,14
Porsche,Cayman,2010,20,29,24
Porsche,Cayman,2010,19,27,22
Porsche,Cayman S,2010,20,29,23
Porsche,Cayman S,2010,19,26,22
Porsche,Panamera 4S,2010,16,24,19
Porsche,Panamera S,2010,16,24,19
Porsche,Panamera Turbo,2010,15,23,18
Saab,9-3 Convertible,2010,19,27,22
Saab,9-3 Convertible,2010,20,29,23
Saab,9-3 Sedan AWD,2010,19,27,22
Saab,9-3 Sedan AWD,2010,17,27,21
Saab,9-3 Sedan AWD,2010,20,29,23
Saab,9-3 Sport Sedan,2010,19,28,22
Saab,9-3 Sport Sedan,2010,21,31,24
Saab,9-3 SportCombi,2010,19,27,22
Saab,9-3 SportCombi,2010,21,31,24
Saab,9-3X SportCombi AWD,2010,19,27,22
Saab,9-3X SportCombi AWD,2010,17,27,21
Saab,9-3X SportCombi AWD,2010,20,29,23
Saab,9-5 Sedan AWD,2010,16,27,20
Saturn,Aura,2010,22,33,26
Saturn,Aura,2010,17,26,20
Saturn,Aura FFV,2010,22,33,26
Saturn,Outlook AWD,2010,16,23,19
Saturn,Outlook FWD,2010,17,24,19
Saturn,SKY,2010,19,27,22
Saturn,SKY,2010,19,24,21
Saturn,SKY,2010,19,29,23
Saturn,SKY,2010,19,26,22
Saturn,Vue AWD,2010,16,23,19
Saturn,Vue AWD,2010,16,23,19
Saturn,Vue AWD,2010,16,23,19
Saturn,Vue FWD,2010,17,24,19
Saturn,Vue FWD,2010,19,26,22
Saturn,Vue FWD,2010,17,24,19
Saturn,Vue Hybrid,2010,25,32,28
Scion,tC,2010,21,29,24
Scion,tC,2010,20,27,23
Scion,xB,2010,22,28,24
Scion,xB,2010,22,28,24
Scion,xD,2010,27,33,29
Scion,xD,2010,27,33,29
smart,fortwo cabriolet,2010,33,41,36
smart,fortwo coupe,2010,33,41,36
Spyker,C8 Aileron,2010,14,21,17
Subaru,Forester AWD,2010,20,26,22
Subaru,Forester AWD,2010,19,24,21
Subaru,Forester AWD,2010,20,27,22
Subaru,Impreza AWD,2010,19,24,21
Subaru,Impreza AWD,2010,20,26,22
Subaru,Impreza AWD,2010,20,27,22
Subaru,Impreza AWD,2010,18,25,21
Subaru,Impreza Wagon/Outback Sport,2010,19,24,21
Subaru,Impreza Wagon/Outback Sport,2010,20,26,22
Subaru,Impreza Wagon/Outback Sport,2010,18,25,21
Subaru,Impreza Wagon/Outback Sport,2010,20,27,22
Subaru,Impreza Wagon/Outback Sport,2010,17,23,19
Subaru,Legacy AWD,2010,18,25,20
Subaru,Legacy AWD,2010,23,31,26
Subaru,Legacy AWD,2010,19,27,22
Subaru,Legacy AWD,2010,18,25,21
Subaru,Outback Wagon AWD,2010,18,25,20
Subaru,Outback Wagon AWD,2010,22,29,24
Subaru,Outback Wagon AWD,2010,19,27,22
Subaru,Tribeca AWD,2010,16,21,18
Suzuki,Equator 2WD,2010,17,22,19
Suzuki,Equator 2WD,2010,15,20,17
Suzuki,Equator 2WD,2010,19,23,21
Suzuki,Equator 4WD,2010,15,19,16
Suzuki,Grand Vitara,2010,19,25,21
Suzuki,Grand Vitara,2010,18,24,20
Suzuki,Grand Vitara,2010,19,26,22
Suzuki,Grand Vitara 4WD,2010,19,23,20
Suzuki,Grand Vitara 4WD,2010,17,23,19
Suzuki,Grand Vitara 4WD,2010,19,25,21
Suzuki,Kizashi,2010,23,30,26
Suzuki,Kizashi,2010,20,29,24
Suzuki,Kizashi AWD,2010,22,29,25
Suzuki,Kizashi S,2010,23,31,26
Suzuki,Kizashi S,2010,21,31,25
Suzuki,Kizashi S AWD,2010,23,30,25
Suzuki,Swift x,2010,24,30,26
Suzuki,Swift x,2010,27,35,30
Suzuki,SX4,2010,23,30,26
Suzuki,SX4,2010,22,30,25
Suzuki,SX4 AWD,2010,23,29,25
Suzuki,SX4 AWD,2010,22,30,25
Suzuki,SX4 Sedan,2010,25,32,28
Suzuki,SX4 Sedan,2010,23,33,26
Suzuki,SX4 Sport,2010,23,30,26
Suzuki,SX4 Sport,2010,23,32,26
Toyota,4Runner 2WD,2010,17,23,19
Toyota,4Runner 2WD,2010,18,23,20
Toyota,4Runner 4WD,2010,17,22,19
Toyota,4Runner 4WD,2010,17,22,19
Toyota,Avalon,2010,19,28,23
Toyota,Camry,2010,22,32,26
Toyota,Camry,2010,19,28,23
Toyota,Camry,2010,22,33,26
Toyota,Camry Hybrid,2010,33,34,34
Toyota,Corolla,2010,22,30,25
Toyota,Corolla,2010,26,34,29
Toyota,Corolla,2010,26,35,30
Toyota,Corolla,2010,22,30,25
Toyota,FJ Cruiser 2WD,2010,17,22,19
Toyota,FJ Cruiser 4WD,2010,15,19,17
Toyota,FJ Cruiser 4WD,2010,17,21,18
Toyota,Highlander 2WD,2010,18,24,20
Toyota,Highlander 2WD,2010,20,27,22
Toyota,Highlander 4WD,2010,17,23,19
Toyota,Highlander Hybrid 4WD,2010,27,25,26
Toyota,Land Cruiser Wagon 4WD,2010,13,18,15
Toyota,Matrix,2010,20,26,22
Toyota,Matrix,2010,21,29,24
Toyota,Matrix,2010,25,31,28
Toyota,Matrix,2010,26,32,28
Toyota,Matrix,2010,21,28,24
Toyota,Prius,2010,51,48,50
Toyota,RAV4 2WD,2010,22,28,24
Toyota,RAV4 2WD,2010,19,27,22
Toyota,RAV4 4WD,2010,21,27,24
Toyota,RAV4 4WD,2010,19,26,21
Toyota,Sequoia 2WD,2010,14,19,16
Toyota,Sequoia 2WD,2010,14,19,15
Toyota,Sequoia 4WD,2010,13,18,15
Toyota,Sequoia 4WD,2010,13,18,15
Toyota,Sequoia 4WD FFV,2010,13,18,14
Toyota,Sienna 2WD,2010,17,23,19
Toyota,Sienna 4WD,2010,16,21,18
Toyota,Tacoma 2WD,2010,19,25,21
Toyota,Tacoma 2WD,2010,17,21,18
Toyota,Tacoma 2WD,2010,20,26,22
Toyota,Tacoma 2WD,2010,15,18,16
Toyota,Tacoma 4WD,2010,16,20,18
Toyota,Tacoma 4WD,2010,17,22,19
Toyota,Tacoma 4WD,2010,14,18,15
Toyota,Tundra 2WD,2010,15,19,16
Toyota,Tundra 2WD,2010,15,20,17
Toyota,Tundra 2WD,2010,14,18,16
Toyota,Tundra 4WD,2010,14,19,16
Toyota,Tundra 4WD,2010,13,17,14
Toyota,Tundra 4WD FFV,2010,13,17,15
Toyota,Venza,2010,21,29,24
Toyota,Venza,2010,19,26,22
Toyota,Venza AWD,2010,20,28,23
Toyota,Venza AWD,2010,18,25,21
Toyota,Yaris,2010,29,35,31
Toyota,Yaris,2010,29,36,32
Volkswagen,CC,2010,22,31,25
Volkswagen,CC,2010,18,27,21
Volkswagen,CC,2010,21,31,25
Volkswagen,CC 4motion,2010,17,25,20
Volkswagen,Eos,2010,22,29,25
Volkswagen,Eos,2010,21,31,25
Volkswagen,Golf,2010,23,30,26
Volkswagen,Golf,2010,22,30,25
Volkswagen,GTI,2010,24,32,27
Volkswagen,GTI,2010,21,31,25
Volkswagen,Jetta,2010,23,30,25
Volkswagen,Jetta,2010,24,32,27
Volkswagen,Jetta,2010,22,30,25
Volkswagen,Jetta,2010,21,31,25
Volkswagen,Jetta SportWagen,2010,22,30,25
Volkswagen,Jetta SportWagen,2010,23,30,25
Volkswagen,New Beetle,2010,20,29,23
Volkswagen,New Beetle,2010,20,28,23
Volkswagen,New Beetle Convertible,2010,20,28,23
Volkswagen,Passat,2010,22,31,25
Volkswagen,Passat Wagon,2010,22,31,25
Volkswagen,Routan,2010,17,25,20
Volkswagen,Routan,2010,16,23,18
Volkswagen,Tiguan,2010,18,24,21
Volkswagen,Tiguan,2010,19,26,21
Volkswagen,Tiguan 4motion,2010,18,24,20
Volkswagen,Touareg,2010,14,19,16
Volvo,C30 FWD,2010,21,30,24
Volvo,C30 FWD,2010,20,31,24
Volvo,C30 FWD,2010,21,29,24
Volvo,C30 FWD,2010,21,29,24
Volvo,C70 FWD,2010,19,28,22
Volvo,C70 FWD,2010,20,28,23
Volvo,S40 AWD,2010,19,28,22
Volvo,S40 AWD,2010,20,27,22
Volvo,S40 FWD,2010,21,30,24
Volvo,S40 FWD,2010,20,31,24
Volvo,S40 FWD,2010,21,29,24
Volvo,S40 FWD,2010,21,29,24
Volvo,S80 AWD,2010,15,22,18
Volvo,S80 AWD,2010,16,24,19
Volvo,S80 FWD,2010,18,27,21
Volvo,V50 AWD,2010,19,27,22
Volvo,V50 AWD,2010,20,26,22
Volvo,V50 FWD,2010,20,31,24
Volvo,V50 FWD,2010,21,30,24
Volvo,V50 FWD,2010,21,29,24
Volvo,V70 FWD,2010,18,27,21
Volvo,XC60 AWD,2010,16,21,18
Volvo,XC60 AWD,2010,16,22,18
Volvo,XC60 FWD,2010,18,27,21
Volvo,XC70 AWD,2010,16,21,18
Volvo,XC70 AWD,2010,16,22,18
Volvo,XC90 AWD,2010,13,19,15
Volvo,XC90 AWD,2010,15,21,17
Volvo,XC90 FWD,2010,15,22,18
Acura,MDX 4WD,2011,16,21,18
Acura,RDX 2WD,2011,19,24,21
Acura,RDX 4WD,2011,17,22,19
Acura,RL,2011,17,24,20
Acura,TL 2WD,2011,18,26,21
Acura,TL 4WD,2011,17,24,20
Acura,TL 4WD,2011,18,24,20
Acura,TSX,2011,22,31,25
Acura,TSX,2011,19,28,22
Acura,TSX,2011,21,29,24
Acura,TSX Wagon,2011,22,29,24
Acura,ZDX 4WD,2011,16,23,19
Audi,A3,2011,22,28,24
Audi,A3,2011,21,30,24
Audi,A3 quattro,2011,21,28,24
Audi,A4,2011,22,30,25
Audi,A4 Avant quattro,2011,21,29,24
Audi,A4 quattro,2011,21,29,24
Audi,A4 quattro,2011,21,31,25
Audi,A5 Cabriolet,2011,22,30,25
Audi,A5 Cabriolet quattro,2011,21,29,24
Audi,A5 quattro,2011,21,29,24
Audi,A5 quattro,2011,21,31,25
Audi,A6,2011,21,30,24
Audi,A6 Avant quattro,2011,18,26,21
Audi,A6 quattro,2011,16,24,19
Audi,A6 quattro,2011,18,26,21
Audi,A8,2011,17,27,21
Audi,A8 L,2011,17,27,21
Audi,Q5,2011,18,23,20
Audi,Q5,2011,20,27,22
Audi,Q7,2011,16,21,18
Audi,R8,2011,13,19,15
Audi,R8,2011,13,21,16
Audi,R8,2011,12,19,14
Audi,R8,2011,11,20,14
Audi,R8 Spyder,2011,13,19,15
Audi,R8 Spyder,2011,13,21,16
Audi,R8 Spyder,2011,12,19,14
Audi,R8 Spyder,2011,11,20,14
Audi,S4,2011,18,28,21
Audi,S4,2011,18,27,21
Audi,S5,2011,16,24,19
Audi,S5,2011,14,22,17
Audi,S5 Cabriolet,2011,17,26,20
Audi,S6,2011,14,21,16
Audi,TT Coupe quattro,2011,22,31,26
Audi,TT Roadster quattro,2011,22,31,26
BMW,128ci Convertible,2011,18,26,21
BMW,128ci Convertible,2011,19,28,22
BMW,128i,2011,18,28,22
BMW,128i,2011,19,28,22
BMW,135i,2011,18,25,20
BMW,135i,2011,20,28,23
BMW,135i Convertible,2011,18,25,20
BMW,135i Convertible,2011,19,28,22
BMW,328ci,2011,18,28,22
BMW,328ci,2011,19,28,22
BMW,328ci Convertible,2011,18,26,21
BMW,328ci Convertible,2011,17,26,20
BMW,328ci xDrive,2011,18,25,20
BMW,328ci xDrive,2011,17,25,20
BMW,328i,2011,18,28,22
BMW,328i,2011,19,28,22
BMW,328i Sports Wagon,2011,18,26,21
BMW,328i Sports Wagon,2011,17,26,20
BMW,328i xDrive,2011,18,25,20
BMW,328i xDrive,2011,17,25,20
BMW,328i xDrive Sports Wagon,2011,18,25,20
BMW,328i xDrive Sports Wagon,2011,17,25,20
BMW,335ci,2011,19,28,22
BMW,335ci,2011,19,28,22
BMW,335ci Convertible,2011,19,28,22
BMW,335ci Convertible,2011,19,28,22
BMW,335ci xDrive,2011,18,26,21
BMW,335ci xDrive,2011,19,26,21
BMW,335d,2011,23,35,27
BMW,335i,2011,19,28,22
BMW,335i,2011,19,28,22
BMW,335i xDrive,2011,18,26,21
BMW,335i xDrive,2011,19,26,21
BMW,335is Convertible,2011,17,23,19
Buick,Regal,2011,20,31,24
Cadillac,CTS,2011,18,27,21
Cadillac,CTS,2011,12,18,14
Cadillac,CTS,2011,18,27,21
Cadillac,CTS,2011,14,19,16
Cadillac,CTS,2011,16,25,19
Cadillac,CTS,2011,16,26,19
Cadillac,CTS AWD,2011,18,26,21
Cadillac,CTS AWD,2011,18,26,21
Cadillac,CTS Wagon,2011,18,26,21
Cadillac,CTS Wagon,2011,18,27,21
Cadillac,CTS Wagon,2011,12,18,14
Cadillac,CTS Wagon,2011,14,19,16
Cadillac,CTS Wagon AWD,2011,18,26,21
Cadillac,CTS Wagon AWD,2011,18,26,21
Cadillac,DTS,2011,15,23,18
Cadillac,Escalade 2WD,2011,14,18,16
Cadillac,Escalade AWD,2011,13,18,15
Cadillac,Escalade ESV 2WD,2011,14,18,16
Cadillac,Escalade ESV AWD,2011,13,18,14
Cadillac,Escalade Ext AWD,2011,13,18,14
Cadillac,Escalade Hybrid 2WD,2011,20,23,21
Cadillac,Escalade Hybrid 4WD,2011,20,23,21
Cadillac,Funeral Coach / Hearse,2011,12,17,14
Cadillac,Limousine,2011,12,18,14
Cadillac,SRX 2WD,2011,18,24,20
Cadillac,SRX AWD,2011,17,22,19
Cadillac,SRX AWD,2011,16,22,18
Cadillac,STS,2011,18,27,21
Cadillac,STS AWD,2011,18,26,21
Chevrolet,Avalanche 1500 2WD,2011,15,21,17
Chevrolet,Avalanche 1500 4WD,2011,15,21,17
Chevrolet,Aveo,2011,25,33,28
Chevrolet,Aveo,2011,27,34,29
Chevrolet,Aveo 5,2011,25,33,28
Chevrolet,Aveo 5,2011,27,34,29
Chevrolet,Camaro,2011,18,28,22
Chevrolet,Camaro,2011,16,24,19
Chevrolet,Camaro,2011,19,29,22
Chevrolet,Camaro,2011,16,24,19
Chevrolet,Camaro,2011,17,27,20
Chevrolet,Colorado 2WD,2011,18,24,21
Chevrolet,Colorado 2WD,2011,17,23,19
Chevrolet,Colorado 2WD,2011,15,20,16
Chevrolet,Colorado 2WD,2011,18,25,21
Chevrolet,Colorado 4WD,2011,17,23,20
Chevrolet,Colorado 4WD,2011,17,22,19
Chevrolet,Colorado 4WD,2011,14,19,16
Chevrolet,Colorado 4WD,2011,18,24,20
Chevrolet,Colorado Cab Chassis inc 2WD,2011,15,20,17
Chevrolet,Colorado Cab Chassis inc 4WD,2011,16,21,18
Chevrolet,Colorado Crew Cab 2WD,2011,18,24,21
Chevrolet,Colorado Crew Cab 2WD,2011,17,23,19
Chevrolet,Colorado Crew Cab 2WD,2011,15,20,16
Chevrolet,Colorado Crew Cab 2WD,2011,18,25,21
Chevrolet,Colorado Crew Cab 4WD,2011,16,21,18
Chevrolet,Colorado Crew Cab 4WD,2011,14,19,16
Chevrolet,Corvette,2011,15,24,18
Chevrolet,Corvette,2011,15,24,18
Chevrolet,Corvette,2011,14,20,16
Chevrolet,Corvette,2011,16,25,19
Chevrolet,Cruze,2011,22,34,26
Chevrolet,Cruze,2011,24,35,28
Chevrolet,Cruze,2011,26,35,29
Chevrolet,Cruze Eco,2011,26,37,30
Chevrolet,Cruze Eco,2011,28,40,32
Chevrolet,Equinox AWD,2011,20,28,23
Chevrolet,Equinox AWD,2011,16,23,19
Chevrolet,Equinox AWD,2011,16,23,19
Chevrolet,Equinox FWD,2011,22,31,26
Chevrolet,Equinox FWD,2011,16,23,19
Chevrolet,Equinox FWD,2011,17,24,20
Chevrolet,Express 1500 2WD Cargo,2011,15,20,17
Chevrolet,Express 1500 2WD Cargo,2011,13,18,15
Chevrolet,Express 1500 2WD Conversion Cargo,2011,13,17,14
Chevrolet,Express 1500 2WD Passenger,2011,13,17,14
Chevrolet,Express 1500 AWD Cargo,2011,13,17,14
Chevrolet,Express 1500 AWD Conversion Cargo,2011,13,17,14
Chevrolet,Express 1500 AWD Passenger,2011,13,17,14
Chevrolet,Express 2500 2WD Cargo,2011,10,16,12
Chevrolet,Express 2500 2WD Conversion Cargo,2011,10,16,12
Chevrolet,Express 2500 2WD Passenger,2011,11,17,13
Chevrolet,Express 2500 2WD Passenger,2011,11,16,13
Chevrolet,Express 3500 2WD Cargo,2011,10,16,12
Chevrolet,Express 3500 2WD Passenger,2011,11,16,12
Chevrolet,HHR FWD,2011,22,29,24
Chevrolet,HHR FWD,2011,21,30,24
Chevrolet,HHR FWD,2011,22,31,26
Chevrolet,HHR FWD,2011,22,29,25
Chevrolet,HHR Panel FWD,2011,22,29,24
Chevrolet,HHR Panel FWD,2011,21,30,24
Chevrolet,HHR Panel FWD,2011,22,31,26
Chevrolet,HHR Panel FWD,2011,22,29,25
Chevrolet,Impala,2011,17,26,21
Chevrolet,Impala,2011,19,29,23
Chevrolet,Malibu,2011,22,32,26
Chevrolet,Malibu,2011,17,25,20
Chevrolet,Malibu,2011,22,32,26
Chevrolet,Silverado 15 Hybrid 2WD,2011,20,23,21
Chevrolet,Silverado 15 Hybrid 4WD,2011,20,23,21
Chevrolet,Silverado C15 2WD,2011,15,20,17
Chevrolet,Silverado C15 2WD,2011,14,19,16
Chevrolet,Silverado C15 2WD,2011,15,21,17
Chevrolet,Silverado C15 2WD,2011,12,18,14
Chevrolet,Silverado C15 XFE 2WD,2011,15,22,18
Chevrolet,Silverado K15 4WD,2011,14,18,16
Chevrolet,Silverado K15 4WD,2011,13,18,15
Chevrolet,Silverado K15 4WD,2011,15,21,17
Chevrolet,Silverado K15 4WD,2011,12,18,14
Chevrolet,Suburban 1500 2WD,2011,15,21,17
Chevrolet,Suburban 1500 4WD,2011,15,21,17
Chevrolet,Suburban 2500 2WD,2011,10,16,12
Chevrolet,Suburban 2500 4WD,2011,10,16,12
Chevrolet,Tahoe 1500 2WD,2011,15,21,17
Chevrolet,Tahoe 1500 4WD,2011,15,21,17
Chevrolet,Tahoe Hybrid 2WD,2011,20,23,21
Chevrolet,Tahoe Hybrid 4WD,2011,20,23,21
Chevrolet,Traverse AWD,2011,16,23,19
Chevrolet,Traverse FWD,2011,17,24,19
Chevrolet,Volt,2011,35,40,37
Chrysler,200,2011,21,29,24
Chrysler,200,2011,20,30,23
Chrysler,200,2011,19,28,22
Chrysler,300,2011,18,27,21
Chrysler,300,2011,16,25,19
Chrysler,300,2011,18,27,21
Chrysler,200 Convertible,2011,20,28,23
Chrysler,200 Convertible,2011,18,29,22
Chrysler,200 Convertible,2011,19,28,22
Chrysler,300 AWD,2011,15,23,18
Chrysler,Town and Country,2011,17,25,20
Dodge,Avenger,2011,21,29,24
Dodge,Avenger,2011,20,30,23
Dodge,Avenger,2011,19,28,22
Dodge,Caliber,2011,23,27,24
Dodge,Caliber,2011,22,27,24
Dodge,Caliber,2011,24,31,27
Dodge,Caliber,2011,23,28,25
Dodge,Challenger,2011,18,27,21
Dodge,Challenger,2011,16,25,19
Dodge,Challenger,2011,15,24,18
Dodge,Challenger SRT8,2011,14,22,16
Dodge,Challenger SRT8,2011,14,23,17
Dodge,Charger,2011,18,27,21
Dodge,Charger,2011,16,25,19
Dodge,Charger,2011,18,27,21
Dodge,Charger AWD,2011,15,23,18
Dodge,Dakota Pickup 2WD,2011,15,20,17
Dodge,Dakota Pickup 2WD,2011,14,19,16
Dodge,Dakota Pickup 4WD,2011,14,18,15
Dodge,Dakota Pickup 4WD,2011,14,19,15
Dodge,Durango 2WD,2011,16,23,19
Dodge,Durango 2WD,2011,14,20,16
Dodge,Durango 4WD,2011,16,22,18
Dodge,Durango 4WD,2011,13,20,15
Dodge,Grand Caravan,2011,17,25,20
Dodge,Journey AWD,2011,16,24,19
Dodge,Journey FWD,2011,19,26,22
Dodge,Journey FWD,2011,17,25,20
Dodge,Nitro 2WD,2011,16,22,18
Dodge,Nitro 2WD,2011,16,21,18
Dodge,Nitro 4WD,2011,15,21,17
Dodge,Nitro 4WD,2011,16,21,17
Dodge,Ram 1500 Pickup 2WD,2011,14,20,16
Dodge,Ram 1500 Pickup 2WD,2011,14,19,15
Dodge,Ram 1500 Pickup 2WD,2011,14,20,16
Dodge,Ram 1500 Pickup 4WD,2011,13,18,15
Dodge,Ram 1500 Pickup 4WD,2011,13,19,15
Ferrari,458 Italia,2011,12,18,14
Ferrari,599 GTB Fiorano,2011,11,15,12
Ferrari,599 GTB Fiorano,2011,11,15,13
Ferrari,599 GTO,2011,11,15,12
Ferrari,599 SA Aperta,2011,11,15,12
Ferrari,612 Scaglietti,2011,9,16,11
Ferrari,612 Scaglietti,2011,10,16,12
Ferrari,California,2011,13,19,15
Ferrari,California,2011,13,19,15
Ford,Crown Victoria FFV,2011,16,24,19
Ford,E150 Van FFV,2011,12,16,14
Ford,E150 Van FFV,2011,13,17,15
Ford,E150 Wagon FFV,2011,12,16,13
Ford,E150 Wagon FFV,2011,13,16,14
Ford,E250 Van FFV,2011,13,17,15
Ford,E250 Van FFV,2011,12,16,14
Ford,E350 Van,2011,10,14,12
Ford,E350 Van FFV,2011,12,16,13
Ford,E350 Wagon,2011,10,13,11
Ford,E350 Wagon FFV,2011,11,15,13
Ford,Edge AWD,2011,18,25,20
Ford,Edge AWD,2011,17,23,19
Ford,Edge AWD,2011,18,25,21
Ford,Edge FWD,2011,19,27,21
Ford,Edge FWD,2011,18,25,20
Ford,Edge FWD,2011,19,26,21
Ford,Escape 4WD,2011,20,26,22
Ford,Escape 4WD FFV,2011,18,23,20
Ford,Escape FWD,2011,21,27,23
Ford,Escape FWD,2011,23,28,25
Ford,Escape FWD FFV,2011,19,25,21
Ford,Escape Hybrid 4WD,2011,30,27,29
Ford,Escape Hybrid FWD,2011,34,30,32
Ford,Expedition 2WD FFV,2011,14,20,16
Ford,Expedition 4WD FFV,2011,13,18,15
Ford,Expedition Limo. 2WD FFV,2011,11,16,13
Ford,Explorer 4WD,2011,17,23,19
Ford,Explorer 4WD,2011,17,23,19
Ford,Explorer FWD,2011,18,25,20
Ford,Explorer FWD,2011,18,25,20
Ford,F150 Pickup 2WD,2011,13,18,14
Ford,F150 Pickup 2WD,2011,16,22,18
Ford,F150 Pickup 2WD,2011,16,22,18
Ford,F150 Pickup 2WD FFV,2011,17,22,19
Ford,F150 Pickup 2WD FFV,2011,15,21,17
Ford,F150 Pickup 2WD FFV,2011,17,22,19
Ford,F150 Pickup 2WD FFV,2011,15,21,17
Ford,F150 Pickup 4WD,2011,15,21,17
Ford,F150 Pickup 4WD,2011,15,21,17
Ford,F150 Pickup 4WD,2011,12,16,13
Ford,F150 Pickup 4WD FFV,2011,14,19,16
Ford,F150 Pickup 4WD FFV,2011,16,21,18
Ford,F150 Pickup 4WD FFV,2011,16,21,18
Ford,F150 Pickup 4WD FFV,2011,14,19,16
